,Language,Word Entropy,hemisphere,model,time,subject,accuracy
6336,French,Low,Right,Phoneme_onset,11,sub-001,9.827596004929853e-08
6337,French,Low,Left,Phoneme_onset,11,sub-001,5.786827876865613e-07
6338,French,Low,Right,Surprisal,11,sub-001,-1.6248016427944978e-06
6339,French,Low,Left,Surprisal,11,sub-001,2.098444415772612e-06
6340,French,Low,Right,Entropy,11,sub-001,-4.521885178196798e-06
6341,French,Low,Left,Entropy,11,sub-001,-1.0377611965590022e-06
6342,French,Low,Right,Phoneme_onset,11,sub-003,8.472059251813528e-07
6343,French,Low,Left,Phoneme_onset,11,sub-003,-3.785085806027514e-08
6344,French,Low,Right,Surprisal,11,sub-003,-1.825901089749003e-06
6345,French,Low,Left,Surprisal,11,sub-003,-3.354088275183598e-06
6346,French,Low,Right,Entropy,11,sub-003,-5.371909796238764e-06
6347,French,Low,Left,Entropy,11,sub-003,-7.698573959346401e-06
6348,French,Low,Right,Phoneme_onset,11,sub-004,2.4932645757337675e-06
6349,French,Low,Left,Phoneme_onset,11,sub-004,2.5589557919711387e-06
6350,French,Low,Right,Surprisal,11,sub-004,-1.4547321750969363e-06
6351,French,Low,Left,Surprisal,11,sub-004,2.699050560342589e-06
6352,French,Low,Right,Entropy,11,sub-004,-1.7106751026317367e-06
6353,French,Low,Left,Entropy,11,sub-004,-6.144808706202492e-06
6354,French,Low,Right,Phoneme_onset,11,sub-008,4.343387038374266e-06
6355,French,Low,Left,Phoneme_onset,11,sub-008,2.3191639830589557e-06
6356,French,Low,Right,Surprisal,11,sub-008,2.0592036307895685e-06
6357,French,Low,Left,Surprisal,11,sub-008,-2.189359018414912e-08
6358,French,Low,Right,Entropy,11,sub-008,-1.2962349481273458e-06
6359,French,Low,Left,Entropy,11,sub-008,-4.589524093330424e-06
6360,French,Low,Right,Phoneme_onset,11,sub-009,4.640520290757151e-06
6361,French,Low,Left,Phoneme_onset,11,sub-009,2.2390616482598025e-06
6362,French,Low,Right,Surprisal,11,sub-009,-6.1423577046947e-07
6363,French,Low,Left,Surprisal,11,sub-009,3.0405184950368995e-06
6364,French,Low,Right,Entropy,11,sub-009,-4.478793265557567e-06
6365,French,Low,Left,Entropy,11,sub-009,-4.146104519176853e-06
6366,French,Low,Right,Phoneme_onset,11,sub-010,1.2018193527204483e-06
6367,French,Low,Left,Phoneme_onset,11,sub-010,1.6455032211354468e-06
6368,French,Low,Right,Surprisal,11,sub-010,-1.2709520883257276e-06
6369,French,Low,Left,Surprisal,11,sub-010,-3.572327132390387e-06
6370,French,Low,Right,Entropy,11,sub-010,-4.627923531283531e-06
6371,French,Low,Left,Entropy,11,sub-010,-3.2840698748642205e-07
6372,French,Low,Right,Phoneme_onset,11,sub-011,-1.0091275704893933e-06
6373,French,Low,Left,Phoneme_onset,11,sub-011,2.5930425535507523e-06
6374,French,Low,Right,Surprisal,11,sub-011,-3.473987896098464e-06
6375,French,Low,Left,Surprisal,11,sub-011,2.174951370417289e-06
6376,French,Low,Right,Entropy,11,sub-011,-1.5026571807225163e-06
6377,French,Low,Left,Entropy,11,sub-011,8.168063322930054e-06
6378,French,Low,Right,Phoneme_onset,11,sub-013,9.072211362523672e-07
6379,French,Low,Left,Phoneme_onset,11,sub-013,-2.9061982696069857e-07
6380,French,Low,Right,Surprisal,11,sub-013,-3.2606794448680228e-06
6381,French,Low,Left,Surprisal,11,sub-013,1.4616629684581698e-07
6382,French,Low,Right,Entropy,11,sub-013,-1.8853029911892699e-06
6383,French,Low,Left,Entropy,11,sub-013,-3.0571792692334726e-06
6384,French,Low,Right,Phoneme_onset,11,sub-014,2.711255932181308e-06
6385,French,Low,Left,Phoneme_onset,11,sub-014,-8.324321943764342e-07
6386,French,Low,Right,Surprisal,11,sub-014,-2.823646896431359e-06
6387,French,Low,Left,Surprisal,11,sub-014,-1.4918905093504064e-06
6388,French,Low,Right,Entropy,11,sub-014,-4.94173297216451e-06
6389,French,Low,Left,Entropy,11,sub-014,-2.3815795248333555e-06
6390,French,Low,Right,Phoneme_onset,11,sub-015,3.126834344340853e-06
6391,French,Low,Left,Phoneme_onset,11,sub-015,1.2904165146036418e-07
6392,French,Low,Right,Surprisal,11,sub-015,4.300910939798167e-06
6393,French,Low,Left,Surprisal,11,sub-015,-3.387384595241243e-06
6394,French,Low,Right,Entropy,11,sub-015,-6.565111984854191e-06
6395,French,Low,Left,Entropy,11,sub-015,-7.534777566948215e-06
6396,French,Low,Right,Phoneme_onset,11,sub-017,4.758785116021489e-06
6397,French,Low,Left,Phoneme_onset,11,sub-017,-2.525180819533862e-07
6398,French,Low,Right,Surprisal,11,sub-017,4.58916144849562e-06
6399,French,Low,Left,Surprisal,11,sub-017,-4.217297015647744e-06
6400,French,Low,Right,Entropy,11,sub-017,9.510600880705853e-06
6401,French,Low,Left,Entropy,11,sub-017,-7.292020295418744e-06
6402,French,Low,Right,Phoneme_onset,11,sub-018,1.9504688944400165e-06
6403,French,Low,Left,Phoneme_onset,11,sub-018,-6.166652920820827e-07
6404,French,Low,Right,Surprisal,11,sub-018,-1.7861588837559947e-06
6405,French,Low,Left,Surprisal,11,sub-018,2.3121834527413113e-07
6406,French,Low,Right,Entropy,11,sub-018,-4.812253019631857e-06
6407,French,Low,Left,Entropy,11,sub-018,-3.327264651820333e-06
6408,French,Low,Right,Phoneme_onset,11,sub-019,8.015988104900611e-08
6409,French,Low,Left,Phoneme_onset,11,sub-019,-3.166396240868663e-07
6410,French,Low,Right,Surprisal,11,sub-019,-4.319997997832457e-07
6411,French,Low,Left,Surprisal,11,sub-019,2.4059166770439525e-06
6412,French,Low,Right,Entropy,11,sub-019,-3.8287724817080925e-06
6413,French,Low,Left,Entropy,11,sub-019,-6.921314191927348e-06
6414,French,Low,Right,Phoneme_onset,11,sub-020,1.5458795159573524e-06
6415,French,Low,Left,Phoneme_onset,11,sub-020,3.4543811656220975e-06
6416,French,Low,Right,Surprisal,11,sub-020,-1.8193024278479652e-06
6417,French,Low,Left,Surprisal,11,sub-020,2.505726108012343e-06
6418,French,Low,Right,Entropy,11,sub-020,-2.265334511769066e-06
6419,French,Low,Left,Entropy,11,sub-020,-6.357706704904891e-06
6420,French,Low,Right,Phoneme_onset,11,sub-021,8.765077698426985e-07
6421,French,Low,Left,Phoneme_onset,11,sub-021,4.115568495313378e-07
6422,French,Low,Right,Surprisal,11,sub-021,-4.024077048967974e-06
6423,French,Low,Left,Surprisal,11,sub-021,-2.855108367916148e-06
6424,French,Low,Right,Entropy,11,sub-021,-1.0576031614550015e-05
6425,French,Low,Left,Entropy,11,sub-021,-4.1759633397900204e-06
6426,French,Low,Right,Phoneme_onset,11,sub-023,1.5193618482111315e-06
6427,French,Low,Left,Phoneme_onset,11,sub-023,5.128312622576985e-07
6428,French,Low,Right,Surprisal,11,sub-023,-3.911902651084615e-06
6429,French,Low,Left,Surprisal,11,sub-023,-4.387054537137066e-06
6430,French,Low,Right,Entropy,11,sub-023,-6.444868549744614e-06
6431,French,Low,Left,Entropy,11,sub-023,-9.543095278846375e-06
6432,French,Low,Right,Phoneme_onset,11,sub-025,7.508784420875245e-06
6433,French,Low,Left,Phoneme_onset,11,sub-025,1.89820942007618e-05
6434,French,Low,Right,Surprisal,11,sub-025,-1.9164180083183845e-06
6435,French,Low,Left,Surprisal,11,sub-025,4.368305797617894e-06
6436,French,Low,Right,Entropy,11,sub-025,3.335653342812145e-07
6437,French,Low,Left,Entropy,11,sub-025,8.133627820920822e-06
6438,French,Low,Right,Phoneme_onset,11,sub-026,6.839720687751433e-07
6439,French,Low,Left,Phoneme_onset,11,sub-026,1.6309712831165506e-07
6440,French,Low,Right,Surprisal,11,sub-026,-1.7303894631830095e-06
6441,French,Low,Left,Surprisal,11,sub-026,-1.8858401974567668e-06
6442,French,Low,Right,Entropy,11,sub-026,-5.473117435676746e-06
6443,French,Low,Left,Entropy,11,sub-026,-9.42451756627207e-07
6444,French,Low,Right,Phoneme_onset,11,sub-027,4.616932352819216e-06
6445,French,Low,Left,Phoneme_onset,11,sub-027,-1.3042212256928441e-06
6446,French,Low,Right,Surprisal,11,sub-027,-9.766184364458469e-08
6447,French,Low,Left,Surprisal,11,sub-027,-1.031523701732403e-06
6448,French,Low,Right,Entropy,11,sub-027,-7.738351330209052e-06
6449,French,Low,Left,Entropy,11,sub-027,-6.209266037062595e-06
6450,French,Low,Right,Phoneme_onset,11,sub-028,2.505040544119186e-08
6451,French,Low,Left,Phoneme_onset,11,sub-028,2.571575002144216e-06
6452,French,Low,Right,Surprisal,11,sub-028,-4.473411729719956e-06
6453,French,Low,Left,Surprisal,11,sub-028,-1.1334872468481122e-06
6454,French,Low,Right,Entropy,11,sub-028,-4.213861071712407e-06
6455,French,Low,Left,Entropy,11,sub-028,-3.77055195695005e-06
6456,French,Low,Right,Phoneme_onset,11,sub-029,1.1825374353197345e-06
6457,French,Low,Left,Phoneme_onset,11,sub-029,1.5396426132682498e-06
6458,French,Low,Right,Surprisal,11,sub-029,-4.419971633039824e-07
6459,French,Low,Left,Surprisal,11,sub-029,-2.070216535652029e-06
6460,French,Low,Right,Entropy,11,sub-029,-5.386518295870845e-06
6461,French,Low,Left,Entropy,11,sub-029,2.794556548286595e-06
6462,French,Low,Right,Phoneme_onset,11,sub-030,4.339486423376638e-07
6463,French,Low,Left,Phoneme_onset,11,sub-030,2.869289690350841e-07
6464,French,Low,Right,Surprisal,11,sub-030,-3.5303174228026097e-06
6465,French,Low,Left,Surprisal,11,sub-030,-1.1157667654188882e-07
6466,French,Low,Right,Entropy,11,sub-030,-7.4725920541616135e-06
6467,French,Low,Left,Entropy,11,sub-030,-6.255327342704507e-06
6468,French,Low,Right,Phoneme_onset,11,sub-032,1.6978516430343661e-06
6469,French,Low,Left,Phoneme_onset,11,sub-032,8.625061472318619e-06
6470,French,Low,Right,Surprisal,11,sub-032,1.0376185671902961e-07
6471,French,Low,Left,Surprisal,11,sub-032,-1.6824252148895667e-06
6472,French,Low,Right,Entropy,11,sub-032,1.01842021823613e-06
6473,French,Low,Left,Entropy,11,sub-032,1.4814265598280744e-05
6474,French,Low,Right,Phoneme_onset,11,sub-033,6.213538227340308e-06
6475,French,Low,Left,Phoneme_onset,11,sub-033,1.533758063517257e-06
6476,French,Low,Right,Surprisal,11,sub-033,-2.350718185790112e-06
6477,French,Low,Left,Surprisal,11,sub-033,2.8812394936914823e-07
6478,French,Low,Right,Entropy,11,sub-033,-7.683456582784156e-06
6479,French,Low,Left,Entropy,11,sub-033,-9.283159946251206e-06
6480,French,High,Right,Phoneme_onset,11,sub-001,8.602197966852635e-07
6481,French,High,Left,Phoneme_onset,11,sub-001,6.479816497848408e-06
6482,French,High,Right,Surprisal,11,sub-001,1.5419962089953772e-06
6483,French,High,Left,Surprisal,11,sub-001,1.1526462046463351e-06
6484,French,High,Right,Entropy,11,sub-001,-1.855228073350652e-07
6485,French,High,Left,Entropy,11,sub-001,6.861209943672789e-08
6486,French,High,Right,Phoneme_onset,11,sub-003,1.5534228205671324e-06
6487,French,High,Left,Phoneme_onset,11,sub-003,7.7397755124379e-07
6488,French,High,Right,Surprisal,11,sub-003,8.672234895072247e-07
6489,French,High,Left,Surprisal,11,sub-003,-5.618904211726006e-07
6490,French,High,Right,Entropy,11,sub-003,-9.95117226539698e-07
6491,French,High,Left,Entropy,11,sub-003,4.046082955539304e-07
6492,French,High,Right,Phoneme_onset,11,sub-004,1.1207815643668942e-06
6493,French,High,Left,Phoneme_onset,11,sub-004,-4.598104229841702e-07
6494,French,High,Right,Surprisal,11,sub-004,-2.0255349390407928e-07
6495,French,High,Left,Surprisal,11,sub-004,-4.072251762771725e-06
6496,French,High,Right,Entropy,11,sub-004,-6.473743980356402e-06
6497,French,High,Left,Entropy,11,sub-004,-5.994076207276448e-06
6498,French,High,Right,Phoneme_onset,11,sub-008,2.324199075476061e-06
6499,French,High,Left,Phoneme_onset,11,sub-008,-1.103037712969836e-06
6500,French,High,Right,Surprisal,11,sub-008,-3.855097907971278e-06
6501,French,High,Left,Surprisal,11,sub-008,-3.1063579174588925e-06
6502,French,High,Right,Entropy,11,sub-008,1.6820484882264174e-05
6503,French,High,Left,Entropy,11,sub-008,-2.711654996827405e-06
6504,French,High,Right,Phoneme_onset,11,sub-009,1.7299686102367273e-06
6505,French,High,Left,Phoneme_onset,11,sub-009,7.748734010771133e-07
6506,French,High,Right,Surprisal,11,sub-009,-2.6934252202306178e-06
6507,French,High,Left,Surprisal,11,sub-009,2.8464492433917726e-06
6508,French,High,Right,Entropy,11,sub-009,-9.410392213404079e-07
6509,French,High,Left,Entropy,11,sub-009,7.124999872619815e-07
6510,French,High,Right,Phoneme_onset,11,sub-010,-1.465983993784686e-07
6511,French,High,Left,Phoneme_onset,11,sub-010,2.512884598471175e-06
6512,French,High,Right,Surprisal,11,sub-010,-6.421339746755081e-06
6513,French,High,Left,Surprisal,11,sub-010,-2.788459568887991e-06
6514,French,High,Right,Entropy,11,sub-010,-1.7440892074092002e-06
6515,French,High,Left,Entropy,11,sub-010,1.0262221279932657e-06
6516,French,High,Right,Phoneme_onset,11,sub-011,1.2935092683699617e-06
6517,French,High,Left,Phoneme_onset,11,sub-011,4.595434706056183e-06
6518,French,High,Right,Surprisal,11,sub-011,2.4828377996216046e-06
6519,French,High,Left,Surprisal,11,sub-011,3.1054158504358883e-06
6520,French,High,Right,Entropy,11,sub-011,-2.0372403350878064e-06
6521,French,High,Left,Entropy,11,sub-011,1.2075972955850971e-05
6522,French,High,Right,Phoneme_onset,11,sub-013,7.400089477129763e-08
6523,French,High,Left,Phoneme_onset,11,sub-013,-9.988262509853272e-07
6524,French,High,Right,Surprisal,11,sub-013,-2.456915811778804e-07
6525,French,High,Left,Surprisal,11,sub-013,-5.985143754196345e-08
6526,French,High,Right,Entropy,11,sub-013,1.1428707972420707e-06
6527,French,High,Left,Entropy,11,sub-013,-1.3801137723770653e-06
6528,French,High,Right,Phoneme_onset,11,sub-014,6.459727248163666e-06
6529,French,High,Left,Phoneme_onset,11,sub-014,1.815560490536125e-06
6530,French,High,Right,Surprisal,11,sub-014,-2.3946091522126896e-06
6531,French,High,Left,Surprisal,11,sub-014,-2.2415836405598513e-06
6532,French,High,Right,Entropy,11,sub-014,2.5457265495253868e-05
6533,French,High,Left,Entropy,11,sub-014,1.0620148295779883e-05
6534,French,High,Right,Phoneme_onset,11,sub-015,1.0186887353577416e-06
6535,French,High,Left,Phoneme_onset,11,sub-015,2.0232680846570223e-06
6536,French,High,Right,Surprisal,11,sub-015,-1.3523943651746766e-06
6537,French,High,Left,Surprisal,11,sub-015,-2.5880112973709977e-06
6538,French,High,Right,Entropy,11,sub-015,1.1901273443083625e-06
6539,French,High,Left,Entropy,11,sub-015,-1.077637576425175e-06
6540,French,High,Right,Phoneme_onset,11,sub-017,-3.4788472190614154e-07
6541,French,High,Left,Phoneme_onset,11,sub-017,2.709004320833609e-07
6542,French,High,Right,Surprisal,11,sub-017,-4.146946612011031e-06
6543,French,High,Left,Surprisal,11,sub-017,-1.2853728254904213e-06
6544,French,High,Right,Entropy,11,sub-017,1.3760118608324106e-05
6545,French,High,Left,Entropy,11,sub-017,-4.829457200661047e-06
6546,French,High,Right,Phoneme_onset,11,sub-018,2.29773874066002e-06
6547,French,High,Left,Phoneme_onset,11,sub-018,2.3188856144662333e-06
6548,French,High,Right,Surprisal,11,sub-018,-4.931871271256139e-07
6549,French,High,Left,Surprisal,11,sub-018,-4.5592476649976736e-08
6550,French,High,Right,Entropy,11,sub-018,-1.533790502791539e-06
6551,French,High,Left,Entropy,11,sub-018,-5.495145466427963e-06
6552,French,High,Right,Phoneme_onset,11,sub-019,1.6297939057352871e-06
6553,French,High,Left,Phoneme_onset,11,sub-019,2.562724791192979e-06
6554,French,High,Right,Surprisal,11,sub-019,-2.57982909365477e-06
6555,French,High,Left,Surprisal,11,sub-019,-4.647512594836418e-06
6556,French,High,Right,Entropy,11,sub-019,1.883155754508787e-07
6557,French,High,Left,Entropy,11,sub-019,-3.597796770060122e-06
6558,French,High,Right,Phoneme_onset,11,sub-020,-3.2925777130054856e-07
6559,French,High,Left,Phoneme_onset,11,sub-020,5.80518690796379e-07
6560,French,High,Right,Surprisal,11,sub-020,-4.242365188439018e-07
6561,French,High,Left,Surprisal,11,sub-020,-2.3625434668487516e-07
6562,French,High,Right,Entropy,11,sub-020,-3.7028805180239096e-06
6563,French,High,Left,Entropy,11,sub-020,-7.767454839612356e-07
6564,French,High,Right,Phoneme_onset,11,sub-021,3.1010085962414657e-06
6565,French,High,Left,Phoneme_onset,11,sub-021,-1.6156429152255064e-06
6566,French,High,Right,Surprisal,11,sub-021,2.3076729266869828e-07
6567,French,High,Left,Surprisal,11,sub-021,-2.238430774753162e-06
6568,French,High,Right,Entropy,11,sub-021,-3.008096498863227e-06
6569,French,High,Left,Entropy,11,sub-021,-2.4831993346341068e-06
6570,French,High,Right,Phoneme_onset,11,sub-023,3.1102661382878035e-06
6571,French,High,Left,Phoneme_onset,11,sub-023,2.883402007072115e-06
6572,French,High,Right,Surprisal,11,sub-023,-9.559692743236917e-07
6573,French,High,Left,Surprisal,11,sub-023,-2.5052950994714802e-06
6574,French,High,Right,Entropy,11,sub-023,-2.338187497027819e-06
6575,French,High,Left,Entropy,11,sub-023,-3.6020318956776634e-06
6576,French,High,Right,Phoneme_onset,11,sub-025,5.6682576117224e-07
6577,French,High,Left,Phoneme_onset,11,sub-025,2.480957810945582e-06
6578,French,High,Right,Surprisal,11,sub-025,-2.4317353628714916e-06
6579,French,High,Left,Surprisal,11,sub-025,-3.7558422154119448e-06
6580,French,High,Right,Entropy,11,sub-025,-1.8582878946811079e-06
6581,French,High,Left,Entropy,11,sub-025,7.541711727567013e-06
6582,French,High,Right,Phoneme_onset,11,sub-026,3.1758060014209997e-06
6583,French,High,Left,Phoneme_onset,11,sub-026,1.1161230081638261e-06
6584,French,High,Right,Surprisal,11,sub-026,-2.6379841407616385e-06
6585,French,High,Left,Surprisal,11,sub-026,-1.3188240810881429e-06
6586,French,High,Right,Entropy,11,sub-026,3.7397850099531703e-06
6587,French,High,Left,Entropy,11,sub-026,8.353008841273446e-07
6588,French,High,Right,Phoneme_onset,11,sub-027,1.0038684925895035e-06
6589,French,High,Left,Phoneme_onset,11,sub-027,1.0230599867366208e-06
6590,French,High,Right,Surprisal,11,sub-027,-1.225531141341301e-06
6591,French,High,Left,Surprisal,11,sub-027,5.062041784124779e-06
6592,French,High,Right,Entropy,11,sub-027,-1.760218954718329e-06
6593,French,High,Left,Entropy,11,sub-027,2.045252657005268e-06
6594,French,High,Right,Phoneme_onset,11,sub-028,6.819995645702614e-07
6595,French,High,Left,Phoneme_onset,11,sub-028,4.067695589968208e-06
6596,French,High,Right,Surprisal,11,sub-028,-1.487298946317938e-06
6597,French,High,Left,Surprisal,11,sub-028,-4.387325201700708e-06
6598,French,High,Right,Entropy,11,sub-028,-9.49590524046837e-06
6599,French,High,Left,Entropy,11,sub-028,-1.6143373380591873e-06
6600,French,High,Right,Phoneme_onset,11,sub-029,5.274943389163631e-06
6601,French,High,Left,Phoneme_onset,11,sub-029,4.64031923830351e-06
6602,French,High,Right,Surprisal,11,sub-029,-2.185392317549017e-06
6603,French,High,Left,Surprisal,11,sub-029,-9.073875366904249e-07
6604,French,High,Right,Entropy,11,sub-029,-5.034135680911676e-06
6605,French,High,Left,Entropy,11,sub-029,4.026794029010122e-06
6606,French,High,Right,Phoneme_onset,11,sub-030,-1.112224420735096e-06
6607,French,High,Left,Phoneme_onset,11,sub-030,-2.482424917851417e-07
6608,French,High,Right,Surprisal,11,sub-030,-2.3367366049344686e-06
6609,French,High,Left,Surprisal,11,sub-030,-7.932313836803583e-07
6610,French,High,Right,Entropy,11,sub-030,9.299838487989671e-07
6611,French,High,Left,Entropy,11,sub-030,-5.149346184548702e-06
6612,French,High,Right,Phoneme_onset,11,sub-032,2.9358056763994313e-06
6613,French,High,Left,Phoneme_onset,11,sub-032,1.7666438036975339e-06
6614,French,High,Right,Surprisal,11,sub-032,-6.1864713207428e-07
6615,French,High,Left,Surprisal,11,sub-032,-3.7985018504467797e-06
6616,French,High,Right,Entropy,11,sub-032,1.8358565088445662e-06
6617,French,High,Left,Entropy,11,sub-032,1.7523792590736228e-06
6618,French,High,Right,Phoneme_onset,11,sub-033,4.093529699515179e-06
6619,French,High,Left,Phoneme_onset,11,sub-033,3.975347358452951e-06
6620,French,High,Right,Surprisal,11,sub-033,-9.789179469512666e-07
6621,French,High,Left,Surprisal,11,sub-033,-2.179378754957843e-06
6622,French,High,Right,Entropy,11,sub-033,-4.077660989678884e-06
6623,French,High,Left,Entropy,11,sub-033,-2.1308816955536364e-06
6624,Dutch,Low,Right,Phoneme_onset,11,sub-001,1.3518199548613748e-06
6625,Dutch,Low,Left,Phoneme_onset,11,sub-001,7.87638507627181e-06
6626,Dutch,Low,Right,Surprisal,11,sub-001,-4.923341280390745e-06
6627,Dutch,Low,Left,Surprisal,11,sub-001,7.71244511954467e-08
6628,Dutch,Low,Right,Entropy,11,sub-001,-3.902428703090181e-06
6629,Dutch,Low,Left,Entropy,11,sub-001,8.372951078598993e-06
6630,Dutch,Low,Right,Phoneme_onset,11,sub-003,-1.3607497128902787e-07
6631,Dutch,Low,Left,Phoneme_onset,11,sub-003,4.355885491786731e-07
6632,Dutch,Low,Right,Surprisal,11,sub-003,-1.9715855388476184e-06
6633,Dutch,Low,Left,Surprisal,11,sub-003,1.5735661835018723e-07
6634,Dutch,Low,Right,Entropy,11,sub-003,8.883708406520952e-07
6635,Dutch,Low,Left,Entropy,11,sub-003,-2.499304898577897e-06
6636,Dutch,Low,Right,Phoneme_onset,11,sub-004,-6.022161021571793e-08
6637,Dutch,Low,Left,Phoneme_onset,11,sub-004,2.261096642550123e-06
6638,Dutch,Low,Right,Surprisal,11,sub-004,2.9843849250106435e-07
6639,Dutch,Low,Left,Surprisal,11,sub-004,1.8653837139206317e-07
6640,Dutch,Low,Right,Entropy,11,sub-004,1.005621800881287e-05
6641,Dutch,Low,Left,Entropy,11,sub-004,3.005624231556476e-05
6642,Dutch,Low,Right,Phoneme_onset,11,sub-008,3.3744980633924125e-06
6643,Dutch,Low,Left,Phoneme_onset,11,sub-008,-8.81104460783613e-07
6644,Dutch,Low,Right,Surprisal,11,sub-008,-1.2488080549337276e-06
6645,Dutch,Low,Left,Surprisal,11,sub-008,3.0306802115649965e-07
6646,Dutch,Low,Right,Entropy,11,sub-008,2.624947582601905e-05
6647,Dutch,Low,Left,Entropy,11,sub-008,2.0900512572369077e-05
6648,Dutch,Low,Right,Phoneme_onset,11,sub-009,-2.2895672543956775e-06
6649,Dutch,Low,Left,Phoneme_onset,11,sub-009,-1.6328952998846944e-06
6650,Dutch,Low,Right,Surprisal,11,sub-009,-1.7220040002033359e-06
6651,Dutch,Low,Left,Surprisal,11,sub-009,-2.153906016223551e-06
6652,Dutch,Low,Right,Entropy,11,sub-009,1.985461586286615e-05
6653,Dutch,Low,Left,Entropy,11,sub-009,1.2011651853549468e-05
