phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number
w;331.61;331.77;joie;331.5;331.87;0.1987545201512666;8.239397920649852;13.631643897360714;4.6589756;1.501126;1121
a;331.77;331.87;joie;331.5;331.87;0.0023858263364854;1.3549030013792032;13.631643897360714;4.6589756;1.501126;1121
d;332.0;332.09;déclarant;332.0;332.59;4.409139780035069;3.5165938505373133;21.51977828571358;2.6767898;18.596666;1122
e;332.09;332.18;déclarant;332.0;332.59;0.3164590011854679;3.922555441251599;21.51977828571358;2.6767898;18.596666;1122
k;332.18;332.25;déclarant;332.0;332.59;0.0382167469953201;3.838812095408685;21.51977828571358;2.6767898;18.596666;1122
l;332.25;332.28;déclarant;332.0;332.59;0.0041229696414954;3.1465667984843435;21.51977828571358;2.6767898;18.596666;1122
a;332.28;332.39;déclarant;332.0;332.59;0.0012950386476948;1.8891687007879097;21.51977828571358;2.6767898;18.596666;1122
R;332.39;332.45;déclarant;332.0;332.59;0.0011152725563687;1.7143866462296211;21.51977828571358;2.6767898;18.596666;1122
a~;332.45;332.59;déclarant;332.0;332.59;0.0011159750907939;5.355384981993766;21.51977828571358;2.6767898;18.596666;1122
k;332.59;332.66;qu'il;332.59;332.75;4.409139780035069;4.296214187739292;NAN;3.5903885;1.2507491;1123
y;332.66;332.69;qu'il;332.59;332.75;0.385222146039297;8.334905208781201;NAN;3.5903885;1.2507491;1123
i;332.69;332.72;qu'il;332.59;332.75;0.0030131537440004;7.474273787722556;NAN;3.5903885;1.2507491;1123
j;332.72;332.75;qu'il;332.59;332.75;0.0008333963937691;5.247927513443586;NAN;3.5903885;1.2507491;1123
e;332.75;332.79;était;332.75;332.94;4.409139780035069;4.815820454336018;8.380035098324694;4.744556;2.2342424;1124
t;332.79;332.88;était;332.75;332.94;0.1119471762885376;0.2644813232583665;8.380035098324694;4.744556;2.2342424;1124
E;332.88;332.94;était;332.75;332.94;0.0887536094610283;0.1013428745692293;8.380035098324694;4.744556;2.2342424;1124
s;332.94;333.04;son;332.94;333.16;4.409139780035069;3.649530068972855;8.985053908632072;6.9744773;3.451286;1125
o~;333.04;333.16;son;332.94;333.16;0.2796023770778397;2.2886984878466143;8.985053908632072;6.9744773;3.451286;1125
s;333.16;333.25;sauveur;333.16;333.85;4.409139780035069;3.649530068972855;17.22945218821205;5.5876026;7.2334905;1126
o;333.25;333.38;sauveur;333.16;333.85;0.2796023770778397;5.391459933133641;17.22945218821205;5.5876026;7.2334905;1126
v;333.38;333.47;sauveur;333.16;333.85;0.0106401369441791;2.369468596562407;17.22945218821205;5.5876026;7.2334905;1126
9;333.47;333.67;sauveur;333.16;333.85;0.002844723671595;5.950224494422553;17.22945218821205;5.5876026;7.2334905;1126
R;333.67;333.85;sauveur;333.16;333.85;0.0008652650194437;3.9083471278280353;17.22945218821205;5.5876026;7.2334905;1126
e;333.85;333.96;et;333.85;333.96;4.409139780035069;4.815820454336018;6.126714125197328;2.534233;2.040352;1127
l;333.96;334.02;le;333.96;334.09;4.409139780035069;3.755260160408023;5.733517167758018;3.6806433;3.9181414;1128
@;334.02;334.09;le;333.96;334.09;0.2258054342494331;0.8278069017369164;5.733517167758018;3.6806433;3.9181414;1128
l;334.09;334.15;légitime;334.09;334.62;4.409139780035069;3.755260160408023;16.09911623724086;7.833524;13.100753;1129
e;334.15;334.23;légitime;334.09;334.62;0.2258054342494331;7.962187142842413;16.09911623724086;7.833524;13.100753;1129
Z;334.23;334.32;légitime;334.09;334.62;0.0028113796300942;1.9122531441467627;16.09911623724086;7.833524;13.100753;1129
i;334.32;334.41;légitime;334.09;334.62;0.0015674448427328;3.210822449691669;16.09911623724086;7.833524;13.100753;1129
t;334.41;334.48;légitime;334.09;334.62;0.0009749951791765;3.267222202797228;16.09911623724086;7.833524;13.100753;1129
i;334.48;334.56;légitime;334.09;334.62;0.0009034452029759;3.1411728319240004;16.09911623724086;7.833524;13.100753;1129
m;334.56;334.62;légitime;334.09;334.62;0.0009034452029759;3.141172831924001;16.09911623724086;7.833524;13.100753;1129
s;334.62;334.75;seigneur;334.62;335.11;4.409139780035069;3.649530068972855;12.576091334116487;5.878947;6.815074;1130
E;334.75;334.82;seigneur;334.62;335.11;0.2796023770778397;3.4757311985503296;12.576091334116487;5.878947;6.815074;1130
J;334.82;334.96;seigneur;334.62;335.11;0.0173593803433793;5.175500467618309;12.576091334116487;5.878947;6.815074;1130
9;334.96;335.03;seigneur;334.62;335.11;0.0013528617819156;1.802862873672204;12.576091334116487;5.878947;6.815074;1130
R;335.03;335.11;seigneur;334.62;335.11;0.0011433693255044;1.5445340748121497;12.576091334116487;5.878947;6.815074;1130
d;335.11;335.14;du;335.11;335.2;4.409139780035069;3.5165938505373133;7.681263722354963;3.2426658;3.3835342;1131
y;335.14;335.2;du;335.11;335.2;0.3164590011854679;7.978437984881886;7.681263722354963;3.2426658;3.3835342;1131
R;335.2;335.29;royaume;335.2;335.84;4.409139780035069;5.400144139330587;15.188264141997022;4.718616;2.2219508;1132
w;335.29;335.39;royaume;335.2;335.84;0.0953729016601603;7.897322038837397;15.188264141997022;4.718616;2.2219508;1132
a;335.39;335.43;royaume;335.2;335.84;0.0014275525764924;0.9760464157217696;15.188264141997022;4.718616;2.2219508;1132
j;335.43;335.56;royaume;335.2;335.84;0.0010899466323673;1.7446249714942337;15.188264141997022;4.718616;2.2219508;1132
o;335.56;335.65;royaume;335.2;335.84;0.0011003141491513;2.510907252066032;15.188264141997022;4.718616;2.2219508;1132
m;335.65;335.84;royaume;335.2;335.84;0.0009647921933065;2.457520342083674;15.188264141997022;4.718616;2.2219508;1132
l;337.1;337.15;Leur;337.1;337.24;4.409139780035069;3.755260160408023;11.63403107834938;2.897806;20.646511;1133
9;337.15;337.2;Leur;337.1;337.24;0.2258054342494331;4.595465420187239;11.63403107834938;2.897806;20.646511;1133
R;337.2;337.24;Leur;337.1;337.24;0.0139944454866439;0.0419912569163523;11.63403107834938;2.897806;20.646511;1133
m;337.24;337.31;mariage;337.24;337.66;4.409139780035069;4.216572460592082;12.473745670959374;10.606614;8.65625;1134
a;337.31;337.42;mariage;337.24;337.66;0.2093762024126659;3.509233286394972;12.473745670959374;10.606614;8.65625;1134
R;337.42;337.45;mariage;337.24;337.66;0.0253246519836843;1.4364691092189283;12.473745670959374;10.606614;8.65625;1134
i;337.45;337.52;mariage;337.24;337.66;0.0106350287431545;1.3015225975709157;12.473745670959374;10.606614;8.65625;1134
a;337.52;337.61;mariage;337.24;337.66;0.0049547323815591;3.1038059389540056;12.473745670959374;10.606614;8.65625;1134
Z;337.61;337.66;mariage;337.24;337.66;0.0011495548435061;1.6003760558908993;12.473745670959374;10.606614;8.65625;1134
f;337.66;337.79;fut;337.66;337.84;4.409139780035069;5.119777020762284;13.310324920084632;5.6742015;2.7593067;1135
y;337.79;337.84;fut;337.66;337.84;0.1443510723472446;6.287146212305613;13.310324920084632;5.6742015;2.7593067;1135
s;337.84;337.96;célébré;337.84;338.33;4.409139780035069;3.649530068972855;18.975457769489772;5.216501;1.1214628;1136
e;337.96;338.01;célébré;337.84;338.33;0.2796023770778397;3.393971351818192;18.975457769489772;5.216501;1.1214628;1136
l;338.01;338.06;célébré;337.84;338.33;0.0082125653502994;3.242587941299951;18.975457769489772;5.216501;1.1214628;1136
e;338.06;338.13;célébré;337.84;338.33;0.0017608191173751;2.8485865787357048;18.975457769489772;5.216501;1.1214628;1136
b;338.13;338.21;célébré;337.84;338.33;0.0010496513771061;2.2780859216075235;18.975457769489772;5.216501;1.1214628;1136
R;338.21;338.29;célébré;337.84;338.33;0.0009987740755272;2.200292159563836;18.975457769489772;5.216501;1.1214628;1136
e;338.29;338.33;célébré;337.84;338.33;0.0010109497808972;5.241535141795718;18.975457769489772;5.216501;1.1214628;1136
o;338.33;338.43;au;338.33;338.43;4.409139780035069;6.104572272028173;7.914858329461345;3.8005214;4.5864377;1137
m;338.43;338.49;milieu;338.43;338.75;4.409139780035069;4.216572460592082;13.680364513620797;4.5513086;6.9538946;1138
i;338.49;338.55;milieu;338.43;338.75;0.2093762024126659;3.969362052649776;13.680364513620797;4.5513086;6.9538946;1138
l;338.55;338.58;milieu;338.43;338.75;0.0182095258125022;1.6895066036722597;13.680364513620797;4.5513086;6.9538946;1138
j;338.58;338.66;milieu;338.43;338.75;0.0062894001820797;0.8287782264989548;13.680364513620797;4.5513086;6.9538946;1138
2;338.66;338.75;milieu;338.43;338.75;0.0043261900112188;2.0367793756895938;13.680364513620797;4.5513086;6.9538946;1138
d;338.75;338.78;de;338.75;338.78;4.409139780035069;3.5165938505373133;5.160477121150187;2.0439496;1.2150989;1139
l;338.78;338.83;l';338.78;338.83;4.409139780035069;3.755260160408023;6.307238837151082;5.4234548;2.9258451;1140
a;338.83;338.91;allégresse;338.83;339.32;4.409139780035069;3.7941932878383366;18.54402583196026;6.231849;3.076675;1141
l;338.91;338.97;allégresse;338.83;339.32;0.2290040949793377;2.822961061731484;18.54402583196026;6.231849;3.076675;1141
e;338.97;339.04;allégresse;338.83;339.32;0.0407948838050389;3.9907357351475383;18.54402583196026;6.231849;3.076675;1141
g;339.04;339.11;allégresse;338.83;339.32;0.0010136852933019;2.800700970870402;18.54402583196026;6.231849;3.076675;1141
R;339.11;339.15;allégresse;338.83;339.32;0.0009446227886764;3.692561500388311;18.54402583196026;6.231849;3.076675;1141
E;339.15;339.25;allégresse;338.83;339.32;0.0008792510334503;3.587465007924327;18.54402583196026;6.231849;3.076675;1141
s;339.25;339.32;allégresse;338.83;339.32;0.0008786417832794;3.586393036327597;18.54402583196026;6.231849;3.076675;1141
Z;339.32;339.45;générale;339.32;339.99;4.409139780035069;4.696626826843674;16.238080035614754;4.2900367;2.5904994;1142
e;339.45;339.51;générale;339.32;339.99;0.1987545201512666;7.557512706760399;16.238080035614754;4.2900367;2.5904994;1142
n;339.51;339.61;générale;339.32;339.99;0.0033554445300584;1.095464255810784;16.238080035614754;4.2900367;2.5904994;1142
e;339.61;339.65;générale;339.32;339.99;0.0022540947412132;0.8253097841967392;16.238080035614754;4.2900367;2.5904994;1142
R;339.65;339.7;générale;339.32;339.99;0.0019494312142755;0.7284925472083522;16.238080035614754;4.2900367;2.5904994;1142
a;339.7;339.89;générale;339.32;339.99;0.0019386961556732;1.6509233200089857;16.238080035614754;4.2900367;2.5904994;1142
l;339.89;339.99;générale;339.32;339.99;0.0013934857401816;2.3614221046932844;16.238080035614754;4.2900367;2.5904994;1142
a;340.68;340.73;après;340.68;340.92;4.409139780035069;3.7941932878383366;10.161493390533185;2.7365432;10.07185;1143
p;340.73;340.79;après;340.68;340.92;0.2290040949793377;2.819440548065923;10.161493390533185;2.7365432;10.07185;1143
R;340.79;340.87;après;340.68;340.92;0.0369267112102894;0.4087969549789034;10.161493390533185;2.7365432;10.07185;1143
E;340.87;340.92;après;340.68;340.92;0.0275562212557461;0.1829103070016055;10.161493390533185;2.7365432;10.07185;1143
k;340.92;341.04;quoi;340.92;341.34;4.409139780035069;4.296214187739292;8.505536916726074;4.4540844;7.9001613;1144
w;341.04;341.13;quoi;340.92;341.34;0.385222146039297;2.6933241843759084;8.505536916726074;4.4540844;7.9001613;1144
a;341.13;341.34;quoi;340.92;341.34;0.059273490054379;0.0219638415398035;8.505536916726074;4.4540844;7.9001613;1144
l;341.51;341.54;la;341.51;341.59;4.409139780035069;3.755260160408023;5.814498696260873;5.790091;4.2082143;1145
a;341.54;341.59;la;341.51;341.59;0.2258054342494331;1.7693520610671605;5.814498696260873;5.790091;4.2082143;1145
p;341.59;341.67;princesse;341.59;342.05;4.409139780035069;3.530081653227226;14.249560839618407;7.0627007;4.3003755;1146
R;341.67;341.71;princesse;341.59;342.05;0.3111310643031198;2.6666723586729733;14.249560839618407;7.0627007;4.3003755;1146
e~;341.71;341.78;princesse;341.59;342.05;0.0650434435005669;6.086719827202139;14.249560839618407;7.0627007;4.3003755;1146
s;341.78;341.91;princesse;341.59;342.05;0.0021646374197159;1.092413468298815;14.249560839618407;7.0627007;4.3003755;1146
E;341.91;341.95;princesse;341.59;342.05;0.0015777415900723;3.8185500092914886;14.249560839618407;7.0627007;4.3003755;1146
s;341.95;342.05;princesse;341.59;342.05;0.0009251606066973;2.849609757523252;14.249560839618407;7.0627007;4.3003755;1146
R;342.05;342.13;raconta;342.05;342.48;4.409139780035069;5.400144139330587;19.67178137915863;7.8885255;10.967825;1147
a;342.13;342.2;raconta;342.05;342.48;0.0953729016601603;3.265370115793717;19.67178137915863;7.8885255;10.967825;1147
k;342.2;342.27;raconta;342.05;342.48;0.0136633896586033;2.471568027645481;19.67178137915863;7.8885255;10.967825;1147
o~;342.27;342.36;raconta;342.05;342.48;0.0031584232885938;0.4507580752323146;19.67178137915863;7.8885255;10.967825;1147
t;342.36;342.42;raconta;342.05;342.48;0.0028995649117323;0.4339117738633301;19.67178137915863;7.8885255;10.967825;1147
a;342.42;342.48;raconta;342.05;342.48;0.0013601749626769;3.9753524749288025;19.67178137915863;7.8885255;10.967825;1147
o;342.48;342.59;au;342.48;342.59;4.409139780035069;6.104572272028173;7.914858329461345;4.5373473;3.8665109;1148
p;342.59;342.66;prince;342.59;342.92;4.409139780035069;3.530081653227226;14.296420097271413;5.350943;2.8985722;1149
R;342.66;342.74;prince;342.59;342.92;0.3111310643031198;2.6666723586729733;14.296420097271413;5.350943;2.8985722;1149
e~;342.74;342.82;prince;342.59;342.92;0.0650434435005669;6.086719827202139;14.296420097271413;5.350943;2.8985722;1149
s;342.82;342.92;prince;342.59;342.92;0.0021646374197159;1.092413468298815;14.296420097271413;5.350943;2.8985722;1149
k;342.92;342.97;que;342.92;343.01;4.409139780035069;4.296214187739292;7.781087842752731;5.827221;3.5230315;1150
@;342.97;343.01;que;342.92;343.01;0.385222146039297;3.5707096236999503;7.781087842752731;5.827221;3.5230315;1150
s;343.01;343.11;son;343.01;343.21;4.409139780035069;3.649530068972855;8.985053908632072;5.2842827;2.462387;1151
o~;343.11;343.21;son;343.01;343.21;0.2796023770778397;2.2886984878466143;8.985053908632072;5.2842827;2.462387;1151
p;343.21;343.3;père;343.21;343.48;4.409139780035069;3.530081653227226;10.002584625804237;4.9287233;1.9320776;1152
E;343.3;343.4;père;343.21;343.48;0.3111310643031198;4.618915031868996;10.002584625804237;4.9287233;1.9320776;1152
R;343.4;343.48;père;343.21;343.48;0.0184821073247751;0.5308192718555578;10.002584625804237;4.9287233;1.9320776;1152
l;343.48;343.53;l';343.48;343.53;4.409139780035069;3.755260160408023;6.307238837151082;4.0217643;3.4417894;1153
a;343.53;343.58;avait;343.53;343.72;4.409139780035069;3.7941932878383366;9.828107455548036;0.91047424;0.15513605;1154
v;343.58;343.67;avait;343.53;343.72;0.2290040949793377;1.6606541598025746;9.828107455548036;0.91047424;0.15513605;1154
E;343.67;343.72;avait;343.53;343.72;0.0678906809470009;0.2283406347506434;9.828107455548036;0.91047424;0.15513605;1154
m;343.72;343.81;mandé;343.72;344.0;4.409139780035069;4.216572460592082;21.619313959264495;8.351181;9.732141;1155
a~;343.81;343.91;mandé;343.72;344.0;0.2093762024126659;5.1471614863068025;21.619313959264495;8.351181;9.732141;1155
d;343.91;343.96;mandé;343.72;344.0;0.0085571937874686;4.657290247890252;21.619313959264495;8.351181;9.732141;1155
e;343.96;344.0;mandé;343.72;344.0;0.0012063011053963;5.823367240046236;21.619313959264495;8.351181;9.732141;1155
o;344.0;344.11;auprès;344.0;344.33;4.409139780035069;6.104572272028173;14.868726594534653;4.1825857;5.227493;1156
p;344.11;344.18;auprès;344.0;344.33;0.0567433298350444;4.1126376989303886;14.868726594534653;4.1825857;5.227493;1156
R;344.18;344.27;auprès;344.0;344.33;0.0051108054410797;2.802650988836236;14.868726594534653;4.1825857;5.227493;1156
E;344.27;344.33;auprès;344.0;344.33;0.0015790058764478;1.3237525867663489;14.868726594534653;4.1825857;5.227493;1156
d;344.33;344.43;de;344.33;344.43;4.409139780035069;3.5165938505373133;5.160477121150187;1.5733424;0.7417952;1157
l;344.43;344.47;lui;344.43;344.59;4.409139780035069;3.755260160408023;8.606546025913323;4.234323;1.9302611;1158
H;344.47;344.56;lui;344.43;344.59;0.2258054342494331;11.694211657307571;8.606546025913323;4.234323;1.9302611;1158
i;344.56;344.59;lui;344.43;344.59;0.0009795730541815;2.335751933624913;8.606546025913323;4.234323;1.9302611;1158
e;344.59;344.63;et;344.59;344.63;4.409139780035069;4.815820454336018;6.126714125197328;3.0391736;3.8870206;1159
l;344.63;344.72;lui;344.63;344.78;4.409139780035069;3.755260160408023;8.606546025913323;3.0862777;1.7618345;1160
H;344.72;344.75;lui;344.63;344.78;0.2258054342494331;11.694211657307571;8.606546025913323;3.0862777;1.7618345;1160
i;344.75;344.78;lui;344.63;344.78;0.0009795730541815;2.335751933624913;8.606546025913323;3.0862777;1.7618345;1160
a;344.78;344.83;avait;344.78;344.96;4.409139780035069;3.7941932878383366;9.828107455548036;0.4577627;0.053617246;1161
v;344.83;344.89;avait;344.78;344.96;0.2290040949793377;1.6606541598025746;9.828107455548036;0.4577627;0.053617246;1161
E;344.89;344.96;avait;344.78;344.96;0.0678906809470009;0.2283406347506434;9.828107455548036;0.4577627;0.053617246;1161
p;344.96;345.04;pardonné;344.96;345.62;4.409139780035069;3.530081653227226;16.727964214551758;5.393713;10.479275;1162
a;345.04;345.13;pardonné;344.96;345.62;0.3111310643031198;3.304444954031691;16.727964214551758;5.393713;10.479275;1162
R;345.13;345.19;pardonné;344.96;345.62;0.0395702697469887;0.5137488120570814;16.727964214551758;5.393713;10.479275;1162
d;345.19;345.26;pardonné;344.96;345.62;0.0336545255177201;6.089303209363268;16.727964214551758;5.393713;10.479275;1162
o;345.26;345.36;pardonné;344.96;345.62;0.0014939683591788;2.002861166484591;16.727964214551758;5.393713;10.479275;1162
n;345.36;345.43;pardonné;344.96;345.62;0.0011369672413523;1.564967473274424;16.727964214551758;5.393713;10.479275;1162
e;345.43;345.62;pardonné;344.96;345.62;0.0011626201635248;3.2684653696478594;16.727964214551758;5.393713;10.479275;1162
i;345.87;345.9;Il;345.87;346.25;4.409139780035069;5.083806629288413;6.09201368788793;4.6785717;15.908989;1163
l;345.9;346.09;Il;345.87;346.25;0.0463767441475439;5.529353029942597;6.09201368788793;4.6785717;15.908989;1163
@;346.09;346.25;Il;345.87;346.25;0.0016070931557069;6.445594291341182;6.09201368788793;4.6785717;15.908989;1163
s;346.25;346.43;se;346.25;346.5;4.409139780035069;3.649530068972855;8.32452400063517;6.9421377;4.595231;1164
@;346.43;346.5;se;346.25;346.5;0.2796023770778397;3.156702398958208;8.32452400063517;6.9421377;4.595231;1164
R;346.5;346.54;rendit;346.5;346.81;4.409139780035069;5.400144139330587;18.69195926109626;8.203414;5.603872;1165
a~;346.54;346.66;rendit;346.5;346.81;0.0953729016601603;2.803010467340581;18.69195926109626;8.203414;5.603872;1165
d;346.66;346.73;rendit;346.5;346.81;0.0129963757686165;1.6321932219300903;18.69195926109626;8.203414;5.603872;1165
i;346.73;346.81;rendit;346.5;346.81;0.0051234241995439;5.563614668356802;18.69195926109626;8.203414;5.603872;1165
a;346.81;346.9;alors;346.81;347.09;4.409139780035069;3.7941932878383366;8.987057105760337;5.0565553;5.1332927;1166
