phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number;entropy_class
y;2.24;2.32;une;2.24;2.36;4.409139780035069;6.506829787871369;6.793146780513575;5.8526692;2.4046888;5;-1.0
n;2.32;2.36;une;2.24;2.36;0.0080592974642714;1.826414231116221;6.793146780513575;5.8526692;2.4046888;5;-1.0
a;2.36;2.45;assurance;2.36;2.97;4.409139780035069;3.794193287838337;15.179928282828957;5.913361;11.644604;6;1.0
s;2.45;2.6;assurance;2.36;2.97;0.2290040949793378;4.162489828400822;15.179928282828957;5.913361;11.644604;6;1.0
y;2.6;2.69;assurance;2.36;2.97;0.018346670899452;4.9936733407281215;15.179928282828957;5.913361;11.644604;6;1.0
R;2.69;2.75;assurance;2.36;2.97;0.0015280194113227;0.9616752023970978;15.179928282828957;5.913361;11.644604;6;1.0
a~;2.75;2.92;assurance;2.36;2.97;0.0014182955301002;2.515211392278738;15.179928282828957;5.913361;11.644604;6;1.0
s;2.92;2.97;assurance;2.36;2.97;0.0010269506843215;2.0297473433940523;15.179928282828957;5.913361;11.644604;6;1.0
s;2.97;3.08;singulière;2.97;3.76;4.409139780035069;3.649530068972856;19.782812691547377;7.6616974;8.293354;7;1.0
e~;3.08;3.21;singulière;2.97;3.76;0.2796023770778397;5.323553714476307;19.782812691547377;7.6616974;8.293354;7;1.0
g;3.21;3.24;singulière;2.97;3.76;0.0080788325364317;4.153623489605535;19.782812691547377;7.6616974;8.293354;7;1.0
y;3.24;3.4;singulière;2.97;3.76;0.0013173328567439;4.803715805105404;19.782812691547377;7.6616974;8.293354;7;1.0
l;3.4;3.43;singulière;2.97;3.76;0.0008609292375524;4.031456697907873;19.782812691547377;7.6616974;8.293354;7;1.0
j;3.43;3.55;singulière;2.97;3.76;0.0008612648322958;4.209636413911996;19.782812691547377;7.6616974;8.293354;7;1.0
E;3.55;3.73;singulière;2.97;3.76;0.0008556030886107;4.199349774674957;19.782812691547377;7.6616974;8.293354;7;1.0
R;3.73;3.76;singulière;2.97;3.76;0.0008556030886107;4.199349774674957;19.782812691547377;7.6616974;8.293354;7;1.0
e;4.18;4.29;et;4.18;4.29;4.409139780035069;4.815820454336018;6.126714125197328;3.471968;3.332203;8;-1.0
a;4.29;4.52;avait;4.29;4.74;4.409139780035069;3.794193287838337;9.828107455548036;8.108555;7.098884;9;1.0
v;4.52;4.55;avait;4.29;4.74;0.2290040949793378;1.660654159802574;9.828107455548036;8.108555;7.098884;9;1.0
E;4.55;4.69;avait;4.29;4.74;0.0678906809470008;0.2283406347506437;9.828107455548036;8.108555;7.098884;9;1.0
t;4.69;4.74;avait;4.29;4.74;0.0335738898199015;11.874143757597691;9.828107455548036;8.108555;7.098884;9;1.0
e~;4.74;4.88;un;4.74;4.88;4.409139780035069;7.361143335080646;6.151914241151773;6.595126;3.5449557;10;1.0
a;4.88;5.0;aspect;4.88;5.29;4.409139780035069;3.794193287838337;16.478301649737425;7.65679;3.8746674;11;1.0
s;5.0;5.11;aspect;4.88;5.29;0.2290040949793378;4.162489828400822;16.478301649737425;7.65679;3.8746674;11;1.0
p;5.11;5.18;aspect;4.88;5.29;0.018346670899452;6.104171263598352;16.478301649737425;7.65679;3.8746674;11;1.0
E;5.18;5.29;aspect;4.88;5.29;0.0011804640195412;2.401561267022381;16.478301649737425;7.65679;3.8746674;11;1.0
m;5.29;5.37;magnifique;5.29;6.1;4.409139780035069;4.216572460592083;13.484154375982861;8.432381;7.542589;12;1.0
a;5.37;5.45;magnifique;5.29;6.1;0.2093762024126659;3.509233286394972;13.484154375982861;8.432381;7.542589;12;1.0
J;5.45;5.51;magnifique;5.29;6.1;0.0253246519836843;5.876758564819035;13.484154375982861;8.432381;7.542589;12;1.0
i;5.51;5.66;magnifique;5.29;6.1;0.0013677654350581;1.6091429005743576;13.484154375982861;8.432381;7.542589;12;1.0
f;5.66;5.83;magnifique;5.29;6.1;0.0011968413594239;1.4118179151689656;13.484154375982861;8.432381;7.542589;12;1.0
i;5.83;5.99;magnifique;5.29;6.1;0.0011918046055158;1.4057617605243706;13.484154375982861;8.432381;7.542589;12;1.0
k;5.99;6.1;magnifique;5.29;6.1;0.00119574545228;1.4694852833012209;13.484154375982861;8.432381;7.542589;12;1.0
d;6.74;6.79;Dix;6.74;6.99;4.409139780035069;3.5165938505373138;12.896628385493129;2.3005795;20.39168;13;-1.0
i;6.79;6.96;Dix;6.74;6.99;0.3164590011854679;4.23229525991868;12.896628385493129;2.3005795;20.39168;13;-1.0
s;6.96;6.99;Dix;6.74;6.99;0.0303322095773931;2.06022433035117;12.896628385493129;2.3005795;20.39168;13;-1.0
m;6.99;7.02;minutes;6.99;7.42;4.409139780035069;4.216572460592083;12.153237497868243;5.7167063;2.9597487;14;-1.0
i;7.02;7.16;minutes;6.99;7.42;0.2093762024126659;3.969362052649776;12.153237497868243;5.7167063;2.9597487;14;-1.0
n;7.16;7.19;minutes;6.99;7.42;0.0182095258125022;1.4025717357295298;12.153237497868243;5.7167063;2.9597487;14;-1.0
y;7.19;7.36;minutes;6.99;7.42;0.0070757692844549;0.3222411533295501;12.153237497868243;5.7167063;2.9597487;14;-1.0
t;7.36;7.42;minutes;6.99;7.42;0.0060093109122928;0.1788634823721513;12.153237497868243;5.7167063;2.9597487;14;-1.0
a~;7.42;7.62;environ;7.42;8.06;4.409139780035069;5.5578611269601135;13.987097685045647;2.674019;8.089994;15;-1.0
v;7.62;7.65;environ;7.42;8.06;0.0808048183998187;4.777575326832105;13.987097685045647;2.674019;8.089994;15;-1.0
i;7.65;7.76;environ;7.42;8.06;0.0050137018512063;3.0097050027481584;13.987097685045647;2.674019;8.089994;15;-1.0
R;7.76;7.83;environ;7.42;8.06;0.0013567166824262;1.6694083131049848;13.987097685045647;2.674019;8.089994;15;-1.0
o~;7.83;8.06;environ;7.42;8.06;0.001183197930486;1.564115715815552;13.987097685045647;2.674019;8.089994;15;-1.0
a;8.06;8.14;après;8.06;8.47;4.409139780035069;3.794193287838337;10.161493390533185;2.4409668;0.6151101;16;-1.0
p;8.14;8.17;après;8.06;8.47;0.2290040949793378;2.819440548065923;10.161493390533185;2.4409668;0.6151101;16;-1.0
R;8.17;8.29;après;8.06;8.47;0.0369267112102894;0.4087969549789036;10.161493390533185;2.4409668;0.6151101;16;-1.0
E;8.29;8.47;après;8.06;8.47;0.0275562212557461;0.1829103070016053;10.161493390533185;2.4409668;0.6151101;16;-1.0
n;8.47;8.5;notre;8.47;8.68;4.409139780035069;4.963258404314488;9.784179954649924;3.4070537;6.190381;17;-1.0
o;8.5;8.53;notre;8.47;8.68;0.2947261550779699;8.234981653772715;9.784179954649924;3.4070537;6.190381;17;-1.0
t;8.53;8.59;notre;8.47;8.68;0.0030182091740778;1.0326492585772804;9.784179954649924;3.4070537;6.190381;17;-1.0
R;8.59;8.68;notre;8.47;8.68;0.0021736026545835;0.8257624341412066;9.784179954649924;3.4070537;6.190381;17;-1.0
